Index,Score,Std,estimator__C,estimator__coef0,estimator__degree,estimator__epsilon,estimator__gamma
72,0.9563571081836066,0.0036973733747776585,0.2080083823051904,2.0,3,0.1,0.18653098231892473
73,0.9562451095111679,0.0037474006938636477,0.2080083823051904,2.0,3,0.1,0.2080083823051904
74,0.9560711820075056,0.0038874443451155974,0.2080083823051904,2.0,3,0.1,0.2319587157657535
75,0.9559044366348415,0.003934176540142152,0.2080083823051904,2.0,3,0.1,0.25866671921305073
76,0.9556552329496846,0.0040080971367723725,0.2080083823051904,2.0,3,0.1,0.2884499140614817
77,0.955346808089447,0.004247807790581309,0.2080083823051904,2.0,3,0.1,0.32166238152015897
78,0.9548877029415616,0.004686407611542004,0.2080083823051904,2.0,3,0.1,0.35869897213131735
79,0.9540790556918713,0.004931524621023802,0.2080083823051904,2.0,3,0.1,0.4
80,0.9561215868730815,0.003918450862143305,0.2319587157657535,1.5,3,0.1,0.15
81,0.9562544375034225,0.0038052414266419587,0.2319587157657535,1.5,3,0.1,0.16727117907110808
82,0.9563402485172059,0.0037749379086758554,0.2319587157657535,1.5,3,0.1,0.18653098231892473
83,0.9563153507927902,0.003843662833706669,0.2319587157657535,1.5,3,0.1,0.2080083823051904
84,0.9561152087070044,0.003910837360378186,0.2319587157657535,1.5,3,0.1,0.2319587157657535
85,0.9558475265024919,0.003989565106943949,0.2319587157657535,1.5,3,0.1,0.25866671921305073
86,0.9556046063175805,0.004087488826709755,0.2319587157657535,1.5,3,0.1,0.2884499140614817
87,0.9551976295289408,0.004351359076189349,0.2319587157657535,1.5,3,0.1,0.32166238152015897
88,0.9545863083276824,0.004894879854714551,0.2319587157657535,1.5,3,0.1,0.35869897213131735
89,0.9538904910474999,0.005122896534809348,0.2319587157657535,1.5,3,0.1,0.4
90,0.9561623855889387,0.0037870739226990007,0.2319587157657535,2.0,3,0.1,0.15
91,0.9563435678353788,0.0038016745849279213,0.2319587157657535,2.0,3,0.1,0.16727117907110808
92,0.9563120597946769,0.0036917805270798485,0.2319587157657535,2.0,3,0.1,0.18653098231892473
93,0.9561612249579774,0.003798157183725228,0.2319587157657535,2.0,3,0.1,0.2080083823051904
94,0.9559964840933894,0.0038636717679025596,0.2319587157657535,2.0,3,0.1,0.2319587157657535
95,0.9558186037180543,0.00395883381732509,0.2319587157657535,2.0,3,0.1,0.25866671921305073
96,0.9555515876919987,0.004064986303034602,0.2319587157657535,2.0,3,0.1,0.2884499140614817
97,0.955239684940131,0.004371307268124337,0.2319587157657535,2.0,3,0.1,0.32166238152015897
98,0.9546013068535363,0.0047436206226634196,0.2319587157657535,2.0,3,0.1,0.35869897213131735
99,0.9538119666226397,0.005094302946534294,0.2319587157657535,2.0,3,0.1,0.4
100,0.9562080881279552,0.0038710172827748955,0.25866671921305073,1.5,3,0.1,0.15
101,0.9562913792871808,0.003781521633793667,0.25866671921305073,1.5,3,0.1,0.16727117907110808
102,0.9563703885472196,0.0037661412590274624,0.25866671921305073,1.5,3,0.1,0.18653098231892473
103,0.9562121191345211,0.003876045295212346,0.25866671921305073,1.5,3,0.1,0.2080083823051904
104,0.9560220157070558,0.003947810356016037,0.25866671921305073,1.5,3,0.1,0.2319587157657535
105,0.9557575002875722,0.004037936029232458,0.25866671921305073,1.5,3,0.1,0.25866671921305073
106,0.9554768642646986,0.004153661988708284,0.25866671921305073,1.5,3,0.1,0.2884499140614817
107,0.9550443326494523,0.004548632860570327,0.25866671921305073,1.5,3,0.1,0.32166238152015897
108,0.9543253590051307,0.004955429810783237,0.25866671921305073,1.5,3,0.1,0.35869897213131735
109,0.9536311862264849,0.005297512688274277,0.25866671921305073,1.5,3,0.1,0.4
110,0.9562299355183074,0.0038219393306534234,0.25866671921305073,2.0,3,0.1,0.15
111,0.9563621123902912,0.003748305529272727,0.25866671921305073,2.0,3,0.1,0.16727117907110808
112,0.9562543758409712,0.003693738067323559,0.25866671921305073,2.0,3,0.1,0.18653098231892473
113,0.9560613973033284,0.0038699203479102963,0.25866671921305073,2.0,3,0.1,0.2080083823051904
114,0.9559414484061566,0.0038950979778925934,0.25866671921305073,2.0,3,0.1,0.2319587157657535
115,0.9556972388446932,0.003958213169838893,0.25866671921305073,2.0,3,0.1,0.25866671921305073
116,0.9554618196622776,0.004147358196043263,0.25866671921305073,2.0,3,0.1,0.2884499140614817
117,0.9550684142617559,0.004537701820035537,0.25866671921305073,2.0,3,0.1,0.32166238152015897
118,0.9543580178584998,0.004866182575861538,0.25866671921305073,2.0,3,0.1,0.35869897213131735
119,0.9534990677250439,0.005255487549467049,0.25866671921305073,2.0,3,0.1,0.4
120,0.9562570791429075,0.00384797290042465,0.2884499140614817,1.5,3,0.1,0.15
121,0.9563530961578053,0.003738157095893798,0.2884499140614817,1.5,3,0.1,0.16727117907110808
122,0.9563289034102646,0.0037647536623617315,0.2884499140614817,1.5,3,0.1,0.18653098231892473
123,0.9561527802235876,0.003901144619294757,0.2884499140614817,1.5,3,0.1,0.2080083823051904
124,0.9559267752178442,0.00398439534672405,0.2884499140614817,1.5,3,0.1,0.2319587157657535
125,0.9556872394228128,0.0040619294494996,0.2884499140614817,1.5,3,0.1,0.25866671921305073
126,0.9553425278687758,0.004223737679140587,0.2884499140614817,1.5,3,0.1,0.2884499140614817
127,0.9548706435946837,0.004759269051390836,0.2884499140614817,1.5,3,0.1,0.32166238152015897
128,0.9540642428893709,0.005025684559988605,0.2884499140614817,1.5,3,0.1,0.35869897213131735
129,0.9533684952274889,0.005461371367266981,0.2884499140614817,1.5,3,0.1,0.4
130,0.9562779667012027,0.003796288222359768,0.2884499140614817,2.0,3,0.1,0.15
131,0.9563539412070341,0.0036829077033044165,0.2884499140614817,2.0,3,0.1,0.16727117907110808
132,0.9561961389116191,0.0037375257307566477,0.2884499140614817,2.0,3,0.1,0.18653098231892473
133,0.9560060821184054,0.003870492558275522,0.2884499140614817,2.0,3,0.1,0.2080083823051904
134,0.9558713930140849,0.003908605699782967,0.2884499140614817,2.0,3,0.1,0.2319587157657535
135,0.9556100448145782,0.0039909870239212665,0.2884499140614817,2.0,3,0.1,0.25866671921305073
136,0.9553570353001316,0.0042556455511840825,0.2884499140614817,2.0,3,0.1,0.2884499140614817
137,0.9548901965491314,0.004642783574954633,0.2884499140614817,2.0,3,0.1,0.32166238152015897
138,0.9540856024710592,0.004950896141965828,0.2884499140614817,2.0,3,0.1,0.35869897213131735
139,0.9532296054037765,0.005306061308713812,0.2884499140614817,2.0,3,0.1,0.4
140,0.9562857174248013,0.003814488134402963,0.32166238152015897,1.5,3,0.1,0.15
141,0.9563623215874447,0.003740370914039944,0.32166238152015897,1.5,3,0.1,0.16727117907110808
142,0.95626851322277,0.0038088842950817618,0.32166238152015897,1.5,3,0.1,0.18653098231892473
143,0.9560977497315939,0.0038972352240503176,0.32166238152015897,1.5,3,0.1,0.2080083823051904
144,0.9558433523209382,0.003999943826109067,0.32166238152015897,1.5,3,0.1,0.2319587157657535
145,0.9555755514844411,0.004107094341217652,0.32166238152015897,1.5,3,0.1,0.25866671921305073
146,0.9552176388325515,0.004360111770036314,0.32166238152015897,1.5,3,0.1,0.2884499140614817
147,0.9545987909251247,0.004801379001144279,0.32166238152015897,1.5,3,0.1,0.32166238152015897
148,0.9538608123206839,0.005115343689829589,0.32166238152015897,1.5,3,0.1,0.35869897213131735
149,0.9530844430196584,0.005674121343314944,0.32166238152015897,1.5,3,0.1,0.4
150,0.956338994373262,0.003781898311729389,0.32166238152015897,2.0,3,0.1,0.15
151,0.9562818570901503,0.0036483448875884814,0.32166238152015897,2.0,3,0.1,0.16727117907110808
152,0.9560966727549461,0.0037810438086541215,0.32166238152015897,2.0,3,0.1,0.18653098231892473
153,0.9559442181362007,0.003866528235769081,0.32166238152015897,2.0,3,0.1,0.2080083823051904
154,0.9557735749741789,0.0039004800294450623,0.32166238152015897,2.0,3,0.1,0.2319587157657535
155,0.9555124672521631,0.00406671557230197,0.32166238152015897,2.0,3,0.1,0.25866671921305073
156,0.9552603746930242,0.004377223530026132,0.32166238152015897,2.0,3,0.1,0.2884499140614817
157,0.9546254054365992,0.004728973591281182,0.32166238152015897,2.0,3,0.1,0.32166238152015897
158,0.9537952892214498,0.005122330963154928,0.32166238152015897,2.0,3,0.1,0.35869897213131735
159,0.9529571980844798,0.005520150401460395,0.32166238152015897,2.0,3,0.1,0.4
160,0.9563371147152699,0.003761726654165226,0.35869897213131735,1.5,3,0.1,0.15
161,0.956345978314079,0.0037131364254314792,0.35869897213131735,1.5,3,0.1,0.16727117907110808
162,0.9561664677936147,0.003882022726130686,0.35869897213131735,1.5,3,0.1,0.18653098231892473
163,0.9559899987818321,0.003928318131930304,0.35869897213131735,1.5,3,0.1,0.2080083823051904
164,0.9557647107437894,0.004020996506796708,0.35869897213131735,1.5,3,0.1,0.2319587157657535
165,0.9554683417442341,0.004150306329906723,0.35869897213131735,1.5,3,0.1,0.25866671921305073
166,0.955058990691591,0.004572194463770876,0.35869897213131735,1.5,3,0.1,0.2884499140614817
167,0.9543455073391975,0.0049078307388127585,0.35869897213131735,1.5,3,0.1,0.32166238152015897
168,0.95359583442442,0.005266751816331303,0.35869897213131735,1.5,3,0.1,0.35869897213131735
169,0.9527141531192944,0.005866216033263992,0.35869897213131735,1.5,3,0.1,0.4
170,0.9563603654381595,0.0037324414691203974,0.35869897213131735,2.0,3,0.1,0.15
171,0.9562111583019431,0.0036946664268737097,0.35869897213131735,2.0,3,0.1,0.16727117907110808
172,0.9560045526296937,0.003833811964865957,0.35869897213131735,2.0,3,0.1,0.18653098231892473
173,0.9559089325502406,0.003875381471148223,0.35869897213131735,2.0,3,0.1,0.2080083823051904
174,0.955663051830457,0.003947844443134115,0.35869897213131735,2.0,3,0.1,0.2319587157657535
175,0.9554448273539518,0.004161460011390479,0.35869897213131735,2.0,3,0.1,0.25866671921305073
176,0.9550741058686502,0.004516296753331008,0.35869897213131735,2.0,3,0.1,0.2884499140614817
177,0.9543527790010154,0.004866495206346578,0.35869897213131735,2.0,3,0.1,0.32166238152015897
178,0.9534889993706542,0.00523170124884177,0.35869897213131735,2.0,3,0.1,0.35869897213131735
179,0.952625202715786,0.005679952878357726,0.35869897213131735,2.0,3,0.1,0.4
180,0.956364131559658,0.0037006421878491564,0.4,1.5,3,0.1,0.15
181,0.9562926222625784,0.00375290305534409,0.4,1.5,3,0.1,0.16727117907110808
182,0.9561182214028248,0.00391032726578638,0.4,1.5,3,0.1,0.18653098231892473
183,0.9559038615777651,0.0039508513877268845,0.4,1.5,3,0.1,0.2080083823051904
184,0.9556661546677233,0.004028827619431359,0.4,1.5,3,0.1,0.2319587157657535
185,0.9553457335193223,0.004230116457479283,0.4,1.5,3,0.1,0.25866671921305073
186,0.9548859682215941,0.004719294150070679,0.4,1.5,3,0.1,0.2884499140614817
187,0.9540615146009491,0.004973470232194039,0.4,1.5,3,0.1,0.32166238152015897
188,0.9533130304950422,0.005401969526987166,0.4,1.5,3,0.1,0.35869897213131735
189,0.9523539241966107,0.005909069430631014,0.4,1.5,3,0.1,0.4
190,0.9563421111315066,0.0036764838334052688,0.4,2.0,3,0.1,0.15
191,0.9561647359500016,0.003742143441255984,0.4,2.0,3,0.1,0.16727117907110808
192,0.9559527730929573,0.0038409084924967475,0.4,2.0,3,0.1,0.18653098231892473
193,0.9558183724429041,0.0038741934489085047,0.4,2.0,3,0.1,0.2080083823051904
194,0.955581677823437,0.003985224370468803,0.4,2.0,3,0.1,0.2319587157657535
195,0.9553713616829459,0.004246525225459029,0.4,2.0,3,0.1,0.25866671921305073
196,0.9548828062906127,0.004622948278851169,0.4,2.0,3,0.1,0.2884499140614817
197,0.95408051907441,0.0049658210002454664,0.4,2.0,3,0.1,0.32166238152015897
198,0.953188398791393,0.0053035305988378256,0.4,2.0,3,0.1,0.35869897213131735
199,0.9522248282691079,0.0059312958206375116,0.4,2.0,3,0.1,0.4
