Index,Score,Std Dev,estimator__C,estimator__epsilon,estimator__gamma
342,0.94388699651427,0.005194787506982367,483.2930238571752,0.1,0.00192354391459856
343,0.9477401651841056,0.004675666772236796,483.2930238571752,0.1,0.0026677993265203275
344,0.951165851782034,0.004316570527317118,483.2930238571752,0.1,0.0037000211913891527
345,0.9544437280342741,0.004053479059244497,483.2930238571752,0.1,0.005131629159898318
346,0.9570013601118271,0.003864854693140511,483.2930238571752,0.1,0.007117153246582319
347,0.9592343416716105,0.0037184130189366615,483.2930238571752,0.1,0.00987091404249892
348,0.9609660092187491,0.0035563430500659505,483.2930238571752,0.1,0.013690156816728805
349,0.9626628493503173,0.0031744962345757943,483.2930238571752,0.1,0.018987136637974283
350,0.9637030225368122,0.003329005382465438,483.2930238571752,0.1,0.02633361783471869
351,0.9635781215150819,0.0036586036737296843,483.2930238571752,0.1,0.036522591135626795
352,0.9618654407132772,0.0045734473557840155,483.2930238571752,0.1,0.05065387033533725
353,0.9580957350459126,0.006284832990619884,483.2930238571752,0.1,0.07025280792430623
354,0.9494159308292429,0.007229370228943538,483.2930238571752,0.1,0.09743494403440249
355,0.9421437849212827,0.007182011771052756,483.2930238571752,0.1,0.13513436116626068
356,0.9461855376942789,0.007397037120954796,483.2930238571752,0.1,0.1874203936666262
357,0.9546725184255308,0.005615124075823419,483.2930238571752,0.1,0.259936878074525
358,0.9563891202121436,0.005478787291784652,483.2930238571752,0.1,0.3605113577091053
359,0.947275200066765,0.006190339758833922,483.2930238571752,0.1,0.5
360,0.9388386357815346,0.005696125693704105,695.1927961775606,0.1,0.001
361,0.9417713023658438,0.005457377695954375,695.1927961775606,0.1,0.0013869188565300285
362,0.9453240638921686,0.004952246529269487,695.1927961775606,0.1,0.00192354391459856
363,0.9486843948753416,0.004777557772328753,695.1927961775606,0.1,0.0026677993265203275
364,0.9523654418518246,0.004219664483023778,695.1927961775606,0.1,0.0037000211913891527
365,0.9551788004677506,0.004015557445028568,695.1927961775606,0.1,0.005131629159898318
366,0.9577423713290406,0.0038629461177564655,695.1927961775606,0.1,0.007117153246582319
367,0.9595895046367385,0.003725783774349614,695.1927961775606,0.1,0.00987091404249892
368,0.9613032107017905,0.0035177714487941167,695.1927961775606,0.1,0.013690156816728805
369,0.9627584716469817,0.003312401867395816,695.1927961775606,0.1,0.018987136637974283
370,0.9637716849639031,0.003494317057310468,695.1927961775606,0.1,0.02633361783471869
371,0.9626847240421468,0.003969330383046815,695.1927961775606,0.1,0.036522591135626795
372,0.9598685490227385,0.005107855494563307,695.1927961775606,0.1,0.05065387033533725
373,0.9540675994466896,0.0073100150366179496,695.1927961775606,0.1,0.07025280792430623
374,0.942602473134383,0.008818034999541072,695.1927961775606,0.1,0.09743494403440249
375,0.9364992110630468,0.009466958156079522,695.1927961775606,0.1,0.13513436116626068
376,0.9454015500702247,0.007190904227014958,695.1927961775606,0.1,0.1874203936666262
377,0.9542850939758127,0.005991178827446974,695.1927961775606,0.1,0.259936878074525
378,0.9563886356089286,0.0054792768639463805,695.1927961775606,0.1,0.3605113577091053
379,0.9472741365933631,0.006190856414364252,695.1927961775606,0.1,0.5
380,0.9399876063471317,0.005547752088666014,1000.0,0.1,0.001
381,0.9430157938096047,0.0053708604597325306,1000.0,0.1,0.0013869188565300285
382,0.9466959301918806,0.00485046746854183,1000.0,0.1,0.00192354391459856
383,0.9498592939943444,0.00461151393835633,1000.0,0.1,0.0026677993265203275
384,0.9533047013865368,0.004189088671389419,1000.0,0.1,0.0037000211913891527
385,0.9558771571394692,0.003853292593147697,1000.0,0.1,0.005131629159898318
386,0.9582451835284512,0.003794340450806711,1000.0,0.1,0.007117153246582319
387,0.9599978663575331,0.003744882631558389,1000.0,0.1,0.00987091404249892
388,0.9616210060957744,0.0034999159405207734,1000.0,0.1,0.013690156816728805
389,0.9628222155417049,0.003383664700757063,1000.0,0.1,0.018987136637974283
390,0.9633064533767982,0.003758610268610348,1000.0,0.1,0.02633361783471869
391,0.9615661677405759,0.004297780605911853,1000.0,0.1,0.036522591135626795
392,0.957545118048381,0.005842638611950526,1000.0,0.1,0.05065387033533725
393,0.9489225845058626,0.007981529888503959,1000.0,0.1,0.07025280792430623
394,0.9353065495816868,0.008956518178607003,1000.0,0.1,0.09743494403440249
395,0.9315979927073276,0.011674155220161573,1000.0,0.1,0.13513436116626068
396,0.9445865367946423,0.007319694087657457,1000.0,0.1,0.1874203936666262
397,0.9542847879149967,0.005991532819335976,1000.0,0.1,0.259936878074525
398,0.9563879912944874,0.005479813958228575,1000.0,0.1,0.3605113577091053
399,0.947273695209244,0.006191246682025567,1000.0,0.1,0.5
