Index,C,Score,coef0,degree,gamma
924,14.686034493434764,0.625,0.0,2,0.0448166048068928
925,14.686034493434764,0.6333333333333334,0.0,2,0.051857752222309594
926,14.686034493434764,0.642,0.0,2,0.06000513597890514
927,14.686034493434764,0.658,0.0,2,0.06943255713073282
928,14.686034493434764,0.6833333333333333,0.0,2,0.08034112265668825
929,14.686034493434764,0.7236666666666667,0.0,2,0.0929635355008406
930,14.686034493434764,0.756,0.0,2,0.10756905862201824
931,14.686034493434764,0.7803333333333333,0.0,2,0.12446925894640233
932,14.686034493434764,0.7883333333333333,0.0,2,0.14402465375387588
933,14.686034493434764,0.7883333333333333,0.0,2,0.16665240127970884
934,14.686034493434764,0.7883333333333333,0.0,2,0.19283519958849898
935,14.686034493434764,0.7883333333333333,0.0,2,0.22313158355230872
936,14.686034493434764,0.7883333333333333,0.0,2,0.25818783958948094
937,14.686034493434764,0.7883333333333333,0.0,2,0.298751792330897
938,14.686034493434764,0.7883333333333333,0.0,2,0.34568875731264204
939,14.686034493434764,0.7883333333333333,0.0,2,0.4
940,14.686034493434764,0.584,0.0,3,0.025000000000000005
941,14.686034493434764,0.584,0.0,3,0.028927755932068
942,14.686034493434764,0.6006666666666667,0.0,3,0.033472602530611816
943,14.686034493434764,0.6083333333333333,0.0,3,0.0387314910566664
944,14.686034493434764,0.6093333333333334,0.0,3,0.0448166048068928
945,14.686034493434764,0.6253333333333334,0.0,3,0.051857752222309594
946,14.686034493434764,0.6093333333333334,0.0,3,0.06000513597890514
947,14.686034493434764,0.617,0.0,3,0.06943255713073282
948,14.686034493434764,0.633,0.0,3,0.08034112265668825
949,14.686034493434764,0.617,0.0,3,0.0929635355008406
950,14.686034493434764,0.658,0.0,3,0.10756905862201824
951,14.686034493434764,0.674,0.0,3,0.12446925894640233
952,14.686034493434764,0.674,0.0,3,0.14402465375387588
953,14.686034493434764,0.674,0.0,3,0.16665240127970884
954,14.686034493434764,0.674,0.0,3,0.19283519958849898
955,14.686034493434764,0.674,0.0,3,0.22313158355230872
956,14.686034493434764,0.674,0.0,3,0.25818783958948094
957,14.686034493434764,0.674,0.0,3,0.298751792330897
958,14.686034493434764,0.674,0.0,3,0.34568875731264204
959,14.686034493434764,0.674,0.0,3,0.4
960,14.686034493434764,0.6746666666666666,1.5,1,0.025000000000000005
961,14.686034493434764,0.6746666666666666,1.5,1,0.028927755932068
962,14.686034493434764,0.6826666666666666,1.5,1,0.033472602530611816
963,14.686034493434764,0.6746666666666666,1.5,1,0.0387314910566664
964,14.686034493434764,0.6746666666666666,1.5,1,0.0448166048068928
965,14.686034493434764,0.6746666666666666,1.5,1,0.051857752222309594
966,14.686034493434764,0.6746666666666666,1.5,1,0.06000513597890514
967,14.686034493434764,0.6826666666666666,1.5,1,0.06943255713073282
968,14.686034493434764,0.6826666666666666,1.5,1,0.08034112265668825
969,14.686034493434764,0.6826666666666666,1.5,1,0.0929635355008406
970,14.686034493434764,0.6826666666666666,1.5,1,0.10756905862201824
971,14.686034493434764,0.6826666666666666,1.5,1,0.12446925894640233
972,14.686034493434764,0.6826666666666666,1.5,1,0.14402465375387588
973,14.686034493434764,0.6826666666666666,1.5,1,0.16665240127970884
974,14.686034493434764,0.6826666666666666,1.5,1,0.19283519958849898
975,14.686034493434764,0.6826666666666666,1.5,1,0.22313158355230872
976,14.686034493434764,0.6826666666666666,1.5,1,0.25818783958948094
977,14.686034493434764,0.6826666666666666,1.5,1,0.298751792330897
978,14.686034493434764,0.6746666666666666,1.5,1,0.34568875731264204
979,14.686034493434764,0.6826666666666666,1.5,1,0.4
980,14.686034493434764,0.6746666666666666,1.5,2,0.025000000000000005
981,14.686034493434764,0.6583333333333333,1.5,2,0.028927755932068
982,14.686034493434764,0.6413333333333333,1.5,2,0.033472602530611816
983,14.686034493434764,0.6413333333333333,1.5,2,0.0387314910566664
984,14.686034493434764,0.634,1.5,2,0.0448166048068928
985,14.686034493434764,0.6256666666666666,1.5,2,0.051857752222309594
986,14.686034493434764,0.617,1.5,2,0.06000513597890514
987,14.686034493434764,0.6253333333333333,1.5,2,0.06943255713073282
988,14.686034493434764,0.667,1.5,2,0.08034112265668825
989,14.686034493434764,0.6993333333333334,1.5,2,0.0929635355008406
990,14.686034493434764,0.748,1.5,2,0.10756905862201824
991,14.686034493434764,0.764,1.5,2,0.12446925894640233
992,14.686034493434764,0.764,1.5,2,0.14402465375387588
993,14.686034493434764,0.764,1.5,2,0.16665240127970884
994,14.686034493434764,0.772,1.5,2,0.19283519958849898
995,14.686034493434764,0.772,1.5,2,0.22313158355230872
996,14.686034493434764,0.772,1.5,2,0.25818783958948094
997,14.686034493434764,0.78,1.5,2,0.298751792330897
998,14.686034493434764,0.78,1.5,2,0.34568875731264204
999,14.686034493434764,0.78,1.5,2,0.4
1000,14.686034493434764,0.6173333333333333,1.5,3,0.025000000000000005
1001,14.686034493434764,0.609,1.5,3,0.028927755932068
1002,14.686034493434764,0.642,1.5,3,0.033472602530611816
1003,14.686034493434764,0.675,1.5,3,0.0387314910566664
1004,14.686034493434764,0.7236666666666667,1.5,3,0.0448166048068928
1005,14.686034493434764,0.748,1.5,3,0.051857752222309594
1006,14.686034493434764,0.764,1.5,3,0.06000513597890514
1007,14.686034493434764,0.764,1.5,3,0.06943255713073282
1008,14.686034493434764,0.764,1.5,3,0.08034112265668825
1009,14.686034493434764,0.764,1.5,3,0.0929635355008406
1010,14.686034493434764,0.764,1.5,3,0.10756905862201824
1011,14.686034493434764,0.764,1.5,3,0.12446925894640233
1012,14.686034493434764,0.772,1.5,3,0.14402465375387588
1013,14.686034493434764,0.7803333333333333,1.5,3,0.16665240127970884
1014,14.686034493434764,0.7883333333333333,1.5,3,0.19283519958849898
1015,14.686034493434764,0.7883333333333333,1.5,3,0.22313158355230872
1016,14.686034493434764,0.7883333333333333,1.5,3,0.25818783958948094
1017,14.686034493434764,0.7883333333333333,1.5,3,0.298751792330897
1018,14.686034493434764,0.7883333333333333,1.5,3,0.34568875731264204
1019,14.686034493434764,0.7883333333333333,1.5,3,0.4
1020,14.686034493434764,0.6746666666666666,3.0,1,0.025000000000000005
1021,14.686034493434764,0.6746666666666666,3.0,1,0.028927755932068
1022,14.686034493434764,0.6826666666666666,3.0,1,0.033472602530611816
1023,14.686034493434764,0.6746666666666666,3.0,1,0.0387314910566664
1024,14.686034493434764,0.6746666666666666,3.0,1,0.0448166048068928
1025,14.686034493434764,0.6746666666666666,3.0,1,0.051857752222309594
1026,14.686034493434764,0.6746666666666666,3.0,1,0.06000513597890514
1027,14.686034493434764,0.6826666666666666,3.0,1,0.06943255713073282
1028,14.686034493434764,0.6826666666666666,3.0,1,0.08034112265668825
1029,14.686034493434764,0.6826666666666666,3.0,1,0.0929635355008406
1030,14.686034493434764,0.6826666666666666,3.0,1,0.10756905862201824
1031,14.686034493434764,0.6826666666666666,3.0,1,0.12446925894640233
1032,14.686034493434764,0.6826666666666666,3.0,1,0.14402465375387588
1033,14.686034493434764,0.6826666666666666,3.0,1,0.16665240127970884
1034,14.686034493434764,0.6826666666666666,3.0,1,0.19283519958849898
1035,14.686034493434764,0.6826666666666666,3.0,1,0.22313158355230872
1036,14.686034493434764,0.6746666666666666,3.0,1,0.25818783958948094
1037,14.686034493434764,0.6826666666666666,3.0,1,0.298751792330897
1038,14.686034493434764,0.6746666666666666,3.0,1,0.34568875731264204
1039,14.686034493434764,0.6826666666666666,3.0,1,0.4
1040,14.686034493434764,0.6586666666666667,3.0,2,0.025000000000000005
1041,14.686034493434764,0.6503333333333333,3.0,2,0.028927755932068
1042,14.686034493434764,0.6496666666666666,3.0,2,0.033472602530611816
1043,14.686034493434764,0.6496666666666666,3.0,2,0.0387314910566664
1044,14.686034493434764,0.634,3.0,2,0.0448166048068928
1045,14.686034493434764,0.6176666666666666,3.0,2,0.051857752222309594
1046,14.686034493434764,0.609,3.0,2,0.06000513597890514
1047,14.686034493434764,0.6173333333333333,3.0,2,0.06943255713073282
1048,14.686034493434764,0.6586666666666666,3.0,2,0.08034112265668825
1049,14.686034493434764,0.6913333333333334,3.0,2,0.0929635355008406
1050,14.686034493434764,0.748,3.0,2,0.10756905862201824
1051,14.686034493434764,0.756,3.0,2,0.12446925894640233
1052,14.686034493434764,0.764,3.0,2,0.14402465375387588
1053,14.686034493434764,0.764,3.0,2,0.16665240127970884
1054,14.686034493434764,0.772,3.0,2,0.19283519958849898
1055,14.686034493434764,0.772,3.0,2,0.22313158355230872
1056,14.686034493434764,0.772,3.0,2,0.25818783958948094
1057,14.686034493434764,0.772,3.0,2,0.298751792330897
1058,14.686034493434764,0.772,3.0,2,0.34568875731264204
1059,14.686034493434764,0.772,3.0,2,0.4
1060,14.686034493434764,0.642,3.0,3,0.025000000000000005
1061,14.686034493434764,0.667,3.0,3,0.028927755932068
1062,14.686034493434764,0.7316666666666667,3.0,3,0.033472602530611816
1063,14.686034493434764,0.756,3.0,3,0.0387314910566664
1064,14.686034493434764,0.764,3.0,3,0.0448166048068928
1065,14.686034493434764,0.764,3.0,3,0.051857752222309594
1066,14.686034493434764,0.764,3.0,3,0.06000513597890514
1067,14.686034493434764,0.764,3.0,3,0.06943255713073282
1068,14.686034493434764,0.764,3.0,3,0.08034112265668825
1069,14.686034493434764,0.764,3.0,3,0.0929635355008406
1070,14.686034493434764,0.764,3.0,3,0.10756905862201824
1071,14.686034493434764,0.764,3.0,3,0.12446925894640233
1072,14.686034493434764,0.764,3.0,3,0.14402465375387588
1073,14.686034493434764,0.764,3.0,3,0.16665240127970884
1074,14.686034493434764,0.764,3.0,3,0.19283519958849898
1075,14.686034493434764,0.764,3.0,3,0.22313158355230872
1076,14.686034493434764,0.772,3.0,3,0.25818783958948094
1077,14.686034493434764,0.7803333333333333,3.0,3,0.298751792330897
1078,14.686034493434764,0.7803333333333333,3.0,3,0.34568875731264204
1079,14.686034493434764,0.7883333333333333,3.0,3,0.4
1080,18.217612151970364,0.6746666666666666,0.0,1,0.025000000000000005
1081,18.217612151970364,0.6746666666666666,0.0,1,0.028927755932068
1082,18.217612151970364,0.6746666666666666,0.0,1,0.033472602530611816
1083,18.217612151970364,0.6746666666666666,0.0,1,0.0387314910566664
1084,18.217612151970364,0.6746666666666666,0.0,1,0.0448166048068928
1085,18.217612151970364,0.6826666666666666,0.0,1,0.051857752222309594
1086,18.217612151970364,0.6826666666666666,0.0,1,0.06000513597890514
1087,18.217612151970364,0.6826666666666666,0.0,1,0.06943255713073282
1088,18.217612151970364,0.6826666666666666,0.0,1,0.08034112265668825
1089,18.217612151970364,0.6826666666666666,0.0,1,0.0929635355008406
1090,18.217612151970364,0.6826666666666666,0.0,1,0.10756905862201824
1091,18.217612151970364,0.6826666666666666,0.0,1,0.12446925894640233
1092,18.217612151970364,0.6826666666666666,0.0,1,0.14402465375387588
1093,18.217612151970364,0.6826666666666666,0.0,1,0.16665240127970884
1094,18.217612151970364,0.6826666666666666,0.0,1,0.19283519958849898
1095,18.217612151970364,0.6746666666666666,0.0,1,0.22313158355230872
1096,18.217612151970364,0.6826666666666666,0.0,1,0.25818783958948094
1097,18.217612151970364,0.6826666666666666,0.0,1,0.298751792330897
1098,18.217612151970364,0.6826666666666666,0.0,1,0.34568875731264204
1099,18.217612151970364,0.6826666666666666,0.0,1,0.4
1100,18.217612151970364,0.625,0.0,2,0.025000000000000005
1101,18.217612151970364,0.592,0.0,2,0.028927755932068
1102,18.217612151970364,0.6253333333333334,0.0,2,0.033472602530611816
1103,18.217612151970364,0.633,0.0,2,0.0387314910566664
1104,18.217612151970364,0.6496666666666667,0.0,2,0.0448166048068928
1105,18.217612151970364,0.6336666666666667,0.0,2,0.051857752222309594
1106,18.217612151970364,0.65,0.0,2,0.06000513597890514
1107,18.217612151970364,0.6753333333333333,0.0,2,0.06943255713073282
1108,18.217612151970364,0.7076666666666667,0.0,2,0.08034112265668825
1109,18.217612151970364,0.748,0.0,2,0.0929635355008406
1110,18.217612151970364,0.7803333333333333,0.0,2,0.10756905862201824
1111,18.217612151970364,0.7963333333333333,0.0,2,0.12446925894640233
1112,18.217612151970364,0.7883333333333333,0.0,2,0.14402465375387588
1113,18.217612151970364,0.7883333333333333,0.0,2,0.16665240127970884
1114,18.217612151970364,0.7883333333333333,0.0,2,0.19283519958849898
1115,18.217612151970364,0.7883333333333333,0.0,2,0.22313158355230872
1116,18.217612151970364,0.7883333333333333,0.0,2,0.25818783958948094
1117,18.217612151970364,0.7883333333333333,0.0,2,0.298751792330897
1118,18.217612151970364,0.7883333333333333,0.0,2,0.34568875731264204
1119,18.217612151970364,0.7883333333333333,0.0,2,0.4
1120,18.217612151970364,0.584,0.0,3,0.025000000000000005
1121,18.217612151970364,0.584,0.0,3,0.028927755932068
1122,18.217612151970364,0.6340000000000001,0.0,3,0.033472602530611816
1123,18.217612151970364,0.6006666666666667,0.0,3,0.0387314910566664
1124,18.217612151970364,0.6013333333333334,0.0,3,0.0448166048068928
1125,18.217612151970364,0.6010000000000001,0.0,3,0.051857752222309594
1126,18.217612151970364,0.609,0.0,3,0.06000513597890514
1127,18.217612151970364,0.6253333333333334,0.0,3,0.06943255713073282
1128,18.217612151970364,0.6086666666666666,0.0,3,0.08034112265668825
1129,18.217612151970364,0.6416666666666666,0.0,3,0.0929635355008406
1130,18.217612151970364,0.666,0.0,3,0.10756905862201824
1131,18.217612151970364,0.674,0.0,3,0.12446925894640233
1132,18.217612151970364,0.674,0.0,3,0.14402465375387588
1133,18.217612151970364,0.674,0.0,3,0.16665240127970884
1134,18.217612151970364,0.674,0.0,3,0.19283519958849898
1135,18.217612151970364,0.674,0.0,3,0.22313158355230872
1136,18.217612151970364,0.674,0.0,3,0.25818783958948094
1137,18.217612151970364,0.674,0.0,3,0.298751792330897
1138,18.217612151970364,0.674,0.0,3,0.34568875731264204
1139,18.217612151970364,0.674,0.0,3,0.4
1140,18.217612151970364,0.6746666666666666,1.5,1,0.025000000000000005
1141,18.217612151970364,0.6746666666666666,1.5,1,0.028927755932068
1142,18.217612151970364,0.6746666666666666,1.5,1,0.033472602530611816
1143,18.217612151970364,0.6746666666666666,1.5,1,0.0387314910566664
1144,18.217612151970364,0.6746666666666666,1.5,1,0.0448166048068928
1145,18.217612151970364,0.6826666666666666,1.5,1,0.051857752222309594
1146,18.217612151970364,0.6826666666666666,1.5,1,0.06000513597890514
1147,18.217612151970364,0.6826666666666666,1.5,1,0.06943255713073282
1148,18.217612151970364,0.6826666666666666,1.5,1,0.08034112265668825
1149,18.217612151970364,0.6826666666666666,1.5,1,0.0929635355008406
1150,18.217612151970364,0.6826666666666666,1.5,1,0.10756905862201824
1151,18.217612151970364,0.6826666666666666,1.5,1,0.12446925894640233
1152,18.217612151970364,0.6826666666666666,1.5,1,0.14402465375387588
1153,18.217612151970364,0.6826666666666666,1.5,1,0.16665240127970884
1154,18.217612151970364,0.6826666666666666,1.5,1,0.19283519958849898
1155,18.217612151970364,0.6826666666666666,1.5,1,0.22313158355230872
1156,18.217612151970364,0.6826666666666666,1.5,1,0.25818783958948094
1157,18.217612151970364,0.6826666666666666,1.5,1,0.298751792330897
1158,18.217612151970364,0.6746666666666666,1.5,1,0.34568875731264204
1159,18.217612151970364,0.6826666666666666,1.5,1,0.4
1160,18.217612151970364,0.6583333333333333,1.5,2,0.025000000000000005
1161,18.217612151970364,0.6413333333333333,1.5,2,0.028927755932068
1162,18.217612151970364,0.6413333333333333,1.5,2,0.033472602530611816
1163,18.217612151970364,0.642,1.5,2,0.0387314910566664
1164,18.217612151970364,0.6093333333333333,1.5,2,0.0448166048068928
1165,18.217612151970364,0.617,1.5,2,0.051857752222309594
1166,18.217612151970364,0.617,1.5,2,0.06000513597890514
1167,18.217612151970364,0.6503333333333333,1.5,2,0.06943255713073282
1168,18.217612151970364,0.6833333333333333,1.5,2,0.08034112265668825
1169,18.217612151970364,0.7396666666666667,1.5,2,0.0929635355008406
1170,18.217612151970364,0.764,1.5,2,0.10756905862201824
1171,18.217612151970364,0.764,1.5,2,0.12446925894640233
1172,18.217612151970364,0.764,1.5,2,0.14402465375387588
1173,18.217612151970364,0.772,1.5,2,0.16665240127970884
1174,18.217612151970364,0.772,1.5,2,0.19283519958849898
1175,18.217612151970364,0.772,1.5,2,0.22313158355230872
1176,18.217612151970364,0.772,1.5,2,0.25818783958948094
1177,18.217612151970364,0.78,1.5,2,0.298751792330897
1178,18.217612151970364,0.78,1.5,2,0.34568875731264204
1179,18.217612151970364,0.78,1.5,2,0.4
1180,18.217612151970364,0.609,1.5,3,0.025000000000000005
1181,18.217612151970364,0.6336666666666666,1.5,3,0.028927755932068
1182,18.217612151970364,0.675,1.5,3,0.033472602530611816
1183,18.217612151970364,0.6993333333333334,1.5,3,0.0387314910566664
1184,18.217612151970364,0.748,1.5,3,0.0448166048068928
1185,18.217612151970364,0.764,1.5,3,0.051857752222309594
1186,18.217612151970364,0.764,1.5,3,0.06000513597890514
1187,18.217612151970364,0.764,1.5,3,0.06943255713073282
1188,18.217612151970364,0.764,1.5,3,0.08034112265668825
1189,18.217612151970364,0.764,1.5,3,0.0929635355008406
1190,18.217612151970364,0.764,1.5,3,0.10756905862201824
1191,18.217612151970364,0.764,1.5,3,0.12446925894640233
1192,18.217612151970364,0.772,1.5,3,0.14402465375387588
1193,18.217612151970364,0.7803333333333333,1.5,3,0.16665240127970884
1194,18.217612151970364,0.7883333333333333,1.5,3,0.19283519958849898
1195,18.217612151970364,0.7883333333333333,1.5,3,0.22313158355230872
1196,18.217612151970364,0.7883333333333333,1.5,3,0.25818783958948094
1197,18.217612151970364,0.7883333333333333,1.5,3,0.298751792330897
1198,18.217612151970364,0.7883333333333333,1.5,3,0.34568875731264204
1199,18.217612151970364,0.7883333333333333,1.5,3,0.4
1200,18.217612151970364,0.6746666666666666,3.0,1,0.025000000000000005
1201,18.217612151970364,0.6746666666666666,3.0,1,0.028927755932068
1202,18.217612151970364,0.6746666666666666,3.0,1,0.033472602530611816
1203,18.217612151970364,0.6746666666666666,3.0,1,0.0387314910566664
1204,18.217612151970364,0.6746666666666666,3.0,1,0.0448166048068928
1205,18.217612151970364,0.6826666666666666,3.0,1,0.051857752222309594
1206,18.217612151970364,0.6826666666666666,3.0,1,0.06000513597890514
1207,18.217612151970364,0.6826666666666666,3.0,1,0.06943255713073282
1208,18.217612151970364,0.6826666666666666,3.0,1,0.08034112265668825
1209,18.217612151970364,0.6826666666666666,3.0,1,0.0929635355008406
1210,18.217612151970364,0.6826666666666666,3.0,1,0.10756905862201824
1211,18.217612151970364,0.6826666666666666,3.0,1,0.12446925894640233
1212,18.217612151970364,0.6826666666666666,3.0,1,0.14402465375387588
1213,18.217612151970364,0.6826666666666666,3.0,1,0.16665240127970884
1214,18.217612151970364,0.6826666666666666,3.0,1,0.19283519958849898
1215,18.217612151970364,0.6826666666666666,3.0,1,0.22313158355230872
1216,18.217612151970364,0.6746666666666666,3.0,1,0.25818783958948094
1217,18.217612151970364,0.6826666666666666,3.0,1,0.298751792330897
1218,18.217612151970364,0.6826666666666666,3.0,1,0.34568875731264204
1219,18.217612151970364,0.6746666666666666,3.0,1,0.4
1220,18.217612151970364,0.6586666666666667,3.0,2,0.025000000000000005
1221,18.217612151970364,0.658,3.0,2,0.028927755932068
1222,18.217612151970364,0.6416666666666666,3.0,2,0.033472602530611816
1223,18.217612151970364,0.634,3.0,2,0.0387314910566664
1224,18.217612151970364,0.6176666666666666,3.0,2,0.0448166048068928
1225,18.217612151970364,0.609,3.0,2,0.051857752222309594
1226,18.217612151970364,0.609,3.0,2,0.06000513597890514
1227,18.217612151970364,0.6503333333333333,3.0,2,0.06943255713073282
1228,18.217612151970364,0.667,3.0,2,0.08034112265668825
1229,18.217612151970364,0.7396666666666667,3.0,2,0.0929635355008406
1230,18.217612151970364,0.756,3.0,2,0.10756905862201824
1231,18.217612151970364,0.764,3.0,2,0.12446925894640233
1232,18.217612151970364,0.764,3.0,2,0.14402465375387588
1233,18.217612151970364,0.772,3.0,2,0.16665240127970884
1234,18.217612151970364,0.772,3.0,2,0.19283519958849898
1235,18.217612151970364,0.772,3.0,2,0.22313158355230872
1236,18.217612151970364,0.772,3.0,2,0.25818783958948094
1237,18.217612151970364,0.772,3.0,2,0.298751792330897
1238,18.217612151970364,0.772,3.0,2,0.34568875731264204
1239,18.217612151970364,0.772,3.0,2,0.4
1240,18.217612151970364,0.659,3.0,3,0.025000000000000005
1241,18.217612151970364,0.7153333333333334,3.0,3,0.028927755932068
1242,18.217612151970364,0.748,3.0,3,0.033472602530611816
1243,18.217612151970364,0.764,3.0,3,0.0387314910566664
1244,18.217612151970364,0.764,3.0,3,0.0448166048068928
1245,18.217612151970364,0.764,3.0,3,0.051857752222309594
1246,18.217612151970364,0.764,3.0,3,0.06000513597890514
1247,18.217612151970364,0.764,3.0,3,0.06943255713073282
1248,18.217612151970364,0.764,3.0,3,0.08034112265668825
1249,18.217612151970364,0.764,3.0,3,0.0929635355008406
1250,18.217612151970364,0.764,3.0,3,0.10756905862201824
1251,18.217612151970364,0.764,3.0,3,0.12446925894640233
1252,18.217612151970364,0.764,3.0,3,0.14402465375387588
1253,18.217612151970364,0.764,3.0,3,0.16665240127970884
1254,18.217612151970364,0.764,3.0,3,0.19283519958849898
1255,18.217612151970364,0.764,3.0,3,0.22313158355230872
1256,18.217612151970364,0.772,3.0,3,0.25818783958948094
1257,18.217612151970364,0.7803333333333333,3.0,3,0.298751792330897
1258,18.217612151970364,0.7803333333333333,3.0,3,0.34568875731264204
1259,18.217612151970364,0.7883333333333333,3.0,3,0.4
1260,22.59843476930292,0.6746666666666666,0.0,1,0.025000000000000005
1261,22.59843476930292,0.6746666666666666,0.0,1,0.028927755932068
1262,22.59843476930292,0.6746666666666666,0.0,1,0.033472602530611816
1263,22.59843476930292,0.6746666666666666,0.0,1,0.0387314910566664
1264,22.59843476930292,0.6826666666666666,0.0,1,0.0448166048068928
1265,22.59843476930292,0.6826666666666666,0.0,1,0.051857752222309594
1266,22.59843476930292,0.6826666666666666,0.0,1,0.06000513597890514
1267,22.59843476930292,0.6826666666666666,0.0,1,0.06943255713073282
1268,22.59843476930292,0.6826666666666666,0.0,1,0.08034112265668825
1269,22.59843476930292,0.6826666666666666,0.0,1,0.0929635355008406
1270,22.59843476930292,0.6826666666666666,0.0,1,0.10756905862201824
1271,22.59843476930292,0.6826666666666666,0.0,1,0.12446925894640233
1272,22.59843476930292,0.6826666666666666,0.0,1,0.14402465375387588
1273,22.59843476930292,0.6826666666666666,0.0,1,0.16665240127970884
1274,22.59843476930292,0.6826666666666666,0.0,1,0.19283519958849898
1275,22.59843476930292,0.6826666666666666,0.0,1,0.22313158355230872
1276,22.59843476930292,0.6746666666666666,0.0,1,0.25818783958948094
1277,22.59843476930292,0.6746666666666666,0.0,1,0.298751792330897
1278,22.59843476930292,0.6746666666666666,0.0,1,0.34568875731264204
1279,22.59843476930292,0.6746666666666666,0.0,1,0.4
1280,22.59843476930292,0.6003333333333334,0.0,2,0.025000000000000005
1281,22.59843476930292,0.6003333333333334,0.0,2,0.028927755932068
1282,22.59843476930292,0.6416666666666667,0.0,2,0.033472602530611816
1283,22.59843476930292,0.6496666666666667,0.0,2,0.0387314910566664
1284,22.59843476930292,0.6336666666666667,0.0,2,0.0448166048068928
1285,22.59843476930292,0.658,0.0,2,0.051857752222309594
1286,22.59843476930292,0.6746666666666667,0.0,2,0.06000513597890514
1287,22.59843476930292,0.7076666666666667,0.0,2,0.06943255713073282
1288,22.59843476930292,0.748,0.0,2,0.08034112265668825
1289,22.59843476930292,0.772,0.0,2,0.0929635355008406
1290,22.59843476930292,0.7883333333333333,0.0,2,0.10756905862201824
1291,22.59843476930292,0.7883333333333333,0.0,2,0.12446925894640233
1292,22.59843476930292,0.7883333333333333,0.0,2,0.14402465375387588
1293,22.59843476930292,0.7883333333333333,0.0,2,0.16665240127970884
1294,22.59843476930292,0.7883333333333333,0.0,2,0.19283519958849898
1295,22.59843476930292,0.7883333333333333,0.0,2,0.22313158355230872
1296,22.59843476930292,0.7883333333333333,0.0,2,0.25818783958948094
1297,22.59843476930292,0.7883333333333333,0.0,2,0.298751792330897
1298,22.59843476930292,0.7883333333333333,0.0,2,0.34568875731264204
1299,22.59843476930292,0.7883333333333333,0.0,2,0.4
1300,22.59843476930292,0.584,0.0,3,0.025000000000000005
1301,22.59843476930292,0.6006666666666667,0.0,3,0.028927755932068
1302,22.59843476930292,0.6166666666666666,0.0,3,0.033472602530611816
1303,22.59843476930292,0.6093333333333334,0.0,3,0.0387314910566664
1304,22.59843476930292,0.6253333333333334,0.0,3,0.0448166048068928
1305,22.59843476930292,0.6093333333333334,0.0,3,0.051857752222309594
1306,22.59843476930292,0.617,0.0,3,0.06000513597890514
1307,22.59843476930292,0.633,0.0,3,0.06943255713073282
1308,22.59843476930292,0.617,0.0,3,0.08034112265668825
1309,22.59843476930292,0.658,0.0,3,0.0929635355008406
1310,22.59843476930292,0.674,0.0,3,0.10756905862201824
1311,22.59843476930292,0.674,0.0,3,0.12446925894640233
1312,22.59843476930292,0.674,0.0,3,0.14402465375387588
1313,22.59843476930292,0.674,0.0,3,0.16665240127970884
1314,22.59843476930292,0.674,0.0,3,0.19283519958849898
1315,22.59843476930292,0.674,0.0,3,0.22313158355230872
1316,22.59843476930292,0.674,0.0,3,0.25818783958948094
1317,22.59843476930292,0.674,0.0,3,0.298751792330897
1318,22.59843476930292,0.674,0.0,3,0.34568875731264204
1319,22.59843476930292,0.674,0.0,3,0.4
1320,22.59843476930292,0.6746666666666666,1.5,1,0.025000000000000005
1321,22.59843476930292,0.6746666666666666,1.5,1,0.028927755932068
1322,22.59843476930292,0.6746666666666666,1.5,1,0.033472602530611816
1323,22.59843476930292,0.6746666666666666,1.5,1,0.0387314910566664
1324,22.59843476930292,0.6826666666666666,1.5,1,0.0448166048068928
1325,22.59843476930292,0.6826666666666666,1.5,1,0.051857752222309594
1326,22.59843476930292,0.6826666666666666,1.5,1,0.06000513597890514
1327,22.59843476930292,0.6826666666666666,1.5,1,0.06943255713073282
1328,22.59843476930292,0.6826666666666666,1.5,1,0.08034112265668825
1329,22.59843476930292,0.6826666666666666,1.5,1,0.0929635355008406
1330,22.59843476930292,0.6826666666666666,1.5,1,0.10756905862201824
1331,22.59843476930292,0.6826666666666666,1.5,1,0.12446925894640233
1332,22.59843476930292,0.6826666666666666,1.5,1,0.14402465375387588
1333,22.59843476930292,0.6826666666666666,1.5,1,0.16665240127970884
1334,22.59843476930292,0.6826666666666666,1.5,1,0.19283519958849898
1335,22.59843476930292,0.6826666666666666,1.5,1,0.22313158355230872
1336,22.59843476930292,0.6826666666666666,1.5,1,0.25818783958948094
1337,22.59843476930292,0.6826666666666666,1.5,1,0.298751792330897
1338,22.59843476930292,0.6746666666666666,1.5,1,0.34568875731264204
1339,22.59843476930292,0.6746666666666666,1.5,1,0.4
1340,22.59843476930292,0.6333333333333333,1.5,2,0.025000000000000005
1341,22.59843476930292,0.6496666666666666,1.5,2,0.028927755932068
1342,22.59843476930292,0.65,1.5,2,0.033472602530611816
1343,22.59843476930292,0.634,1.5,2,0.0387314910566664
1344,22.59843476930292,0.6173333333333333,1.5,2,0.0448166048068928
1345,22.59843476930292,0.609,1.5,2,0.051857752222309594
1346,22.59843476930292,0.6503333333333333,1.5,2,0.06000513597890514
1347,22.59843476930292,0.675,1.5,2,0.06943255713073282
1348,22.59843476930292,0.7316666666666667,1.5,2,0.08034112265668825
1349,22.59843476930292,0.756,1.5,2,0.0929635355008406
1350,22.59843476930292,0.764,1.5,2,0.10756905862201824
1351,22.59843476930292,0.764,1.5,2,0.12446925894640233
1352,22.59843476930292,0.772,1.5,2,0.14402465375387588
1353,22.59843476930292,0.772,1.5,2,0.16665240127970884
